xh	xm	sfz	lxdh	nj	bj	bzr	zy	xy	xx	cjsj
18051120	夏某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051121	熊某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051122	熊某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051123	曾某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051124	朱某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051125	池某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051126	冯某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051127	季某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051128	郑某某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051129	周某	111111	18270234361	2018	180511	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051201	黄某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051202	龙某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051203	张某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051204	李某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051206	甘某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051207	谷某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051208	洪某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051209	赖某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051210	廖某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051211	芦某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051212	潘某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051213	宋某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051214	宋某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051215	吴某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051216	谢某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051217	熊某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051218	易某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051219	易某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051220	张某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051221	郑某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051222	周某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051223	朱某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051224	胡某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051225	张某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051226	张某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051227	高某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051228	刘某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051301	林某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051303	梁某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051304	贺某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051305	张某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051307	陈某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051308	程某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051309	江某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051310	李某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051311	刘某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051312	刘某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051313	刘某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051314	饶某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051315	邵某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051316	孙某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051317	王某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051318	王某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051319	吴某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051320	谢某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051321	杨某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051322	李某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051323	尹某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051324	费某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051325	江某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051326	刘某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051327	唐某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051328	熊某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051329	惠某某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18051330	唐某	111111	18270234361	2018	180513	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052101	陈某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052102	梁某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052104	秦某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052105	朱某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052106	张某某	111111	18270234361	2019	190513	58020	外交学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052107	刘某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052108	蒋某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052109	钱某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052110	章某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052111	邓某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052112	丁某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052113	郭某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052114	赖某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052115	冷某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052116	李某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052117	李某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052118	李某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052119	马某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052120	王某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052121	魏某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052122	夏侯某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052123	肖某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052124	张某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052125	章某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052126	周某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052127	于某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052128	翟某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052129	田某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052130	方某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052131	郭某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052132	王某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052133	蔡某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052134	刘某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052135	徐某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18052136	钟某某	111111	18270234361	2018	180521	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053101	陈某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053102	黄某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053103	王某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053104	李某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053105	陈某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053106	陈某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053108	陈某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053109	仲某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053110	郭某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053111	姜某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053112	乐某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053113	黎某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053114	李某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053115	林某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
18053116	刘某某	111111	18270234361	2018	180531	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
